time,q1,q2,q3,q4,q5,q6,q7,tau_measured_1,tau_measured_2,tau_measured_3,tau_measured_4,tau_measured_5,tau_measured_6,tau_measured_7,tau_g_urdf_1,tau_g_urdf_2,tau_g_urdf_3,tau_g_urdf_4,tau_g_urdf_5,tau_g_urdf_6,tau_g_urdf_7,tau_error_1,tau_error_2,tau_error_3,tau_error_4,tau_error_5,tau_error_6,tau_error_7
0.0017172799998661503,0.31824333580864606,0.3193952531149623,-0.4122118627360208,1.211799552952183,0.440468743325809,-0.1155757030670645,0.7680495906326247,-0.07561163992874463,4.123170997980445,0.3656843977705176,1.0451301301440048,0.0,0.0790735305154923,-0.07203385802653542,1.4171877989018512e-16,3.8743310237117767,0.22768090159902946,1.9619075475726324,-0.007600893571437748,0.000417460323085007,-4.556013624312373e-10,-0.07561163992874477,0.24883997426866822,0.13800349617148813,-0.9167774174286276,0.007600893571437748,0.07865607019240729,-0.07203385757093406
0.5019792960010818,0.31824333580864606,0.3193952531149623,-0.4122118627360208,1.211799552952183,0.440468743325809,-0.1155757030670645,0.7680495906326247,-0.08033736742429118,4.080615334010463,0.3446680530710625,1.0325382008651613,0.00702875826804376,0.07028758268043761,-0.05893679293080172,1.4171877989018512e-16,3.8743310237117767,0.22768090159902946,1.9619075475726324,-0.007600893571437748,0.000417460323085007,-4.556013624312373e-10,-0.08033736742429132,0.206284310298686,0.11698715147203306,-0.9293693467074711,0.014629651839481509,0.0698701223573526,-0.05893679247520036
1.0024424319999525,0.31824333580864606,0.3193952531149623,-0.4122118627360208,1.211799552952183,0.440468743325809,-0.1155757030670645,0.7680495906326247,-0.047257274955465396,4.099528962441566,0.35307459095084454,1.0283408911055467,0.00175718956701094,0.07731634094848136,-0.06548532547866857,1.4171877989018512e-16,3.8743310237117767,0.22768090159902946,1.9619075475726324,-0.007600893571437748,0.000417460323085007,-4.556013624312373e-10,-0.047257274955465535,0.2251979387297891,0.12539368935181508,-0.9335666564670857,0.009358083138448688,0.07689888062539635,-0.06548532502306721
1.5031280639996112,0.31824333580864606,0.3193952531149623,-0.4122118627360208,1.211799552952183,0.440468743325809,-0.1155757030670645,0.7680495906326247,-0.05670872994655848,4.090072148226015,0.3909040114098636,1.0577220594228482,0.0,0.08961666791755796,-0.11951071899857015,1.4171877989018512e-16,3.8743310237117767,0.22768090159902946,1.9619075475726324,-0.007600893571437748,0.000417460323085007,-4.556013624312373e-10,-0.056708729946558616,0.215741124514238,0.16322310981083413,-0.9041854881497842,0.007600893571437748,0.08919920759447295,-0.11951071854296878
0.001087648000975605,0.7670372996664679,-0.358577894822235,-0.33445744455967336,1.5298334492505898,0.04091051766674708,-0.3358362546687489,0.1912357261410187,-0.033080092468825775,-0.7896439869985485,-0.004203268939891007,2.4428342800956253,0.00175718956701094,-0.05623006614435008,0.0,-3.252710179028993e-16,-0.5383380447036439,-0.22042306657465977,1.8237529450866754,-0.009302045896714333,0.0013329083844722902,-1.5537290184971937e-09,-0.03308009246882545,-0.25130594229490466,0.21621979763476876,0.6190813350089499,0.011059235463725274,-0.05756297452882237,1.5537290184971937e-09
0.5015526399984083,0.7670372996664679,-0.358577894822235,-0.33445744455967336,1.5298334492505898,0.04091051766674708,-0.33594097442386855,0.1912357261410187,-0.023628637477732698,-0.780187172782997,-0.01260980681967302,2.4722154484129266,0.0,-0.07380196181445949,0.011459931958767,-3.017770201736959e-16,-0.5383377261324447,-0.22042305562381406,1.8237532364139386,-0.009302177510775453,0.0013329039588219358,-1.5537318979851565e-09,-0.023628637477732396,-0.2418494466505523,0.20781324880414104,0.648462211998988,0.009302177510775453,-0.07513486577328142,0.011459933512498898
1.0021027840011811,0.7670372996664679,-0.358577894822235,-0.33445744455967336,1.5298334492505898,0.04091051766674708,-0.33594097442386855,0.1912357261410187,0.0,-0.7991008012140999,0.004203268939891007,2.4470315898552397,0.0,-0.06150163484538291,-0.0032742662739334285,-3.017770201736959e-16,-0.5383377261324447,-0.22042305562381406,1.8237532364139386,-0.009302177510775453,0.0013329039588219358,-1.5537318979851565e-09,3.017770201736959e-16,-0.2607630750816552,0.22462632456370507,0.6232783534413011,0.009302177510775453,-0.06283453880420485,-0.0032742647202015306
1.5026672319982026,0.7670372996664679,-0.358577894822235,-0.33445744455967336,1.52978108937303,0.04091051766674708,-0.33594097442386855,0.1912357261410187,0.02835436497327924,-0.780187172782997,0.01260980681967302,2.3379015361052637,-0.00351437913402188,-0.07204477224744855,-0.004911399410900143,-3.632109020410747e-16,-0.538378550648247,-0.22042248044456375,1.8237141702620605,-0.009301951820874756,0.0013330496172503543,-1.553764908141702e-09,0.028354364973279603,-0.24180862213474996,0.23303228726423678,0.5141873658432032,0.005787572686852876,-0.0733778218646989,-0.004911397857135235
0.0010750079964054748,1.1578339724805182,0.6342701034672593,0.8043000791965469,-0.9490925939419964,-1.03419484826924,0.565102705210724,-0.7582233869438966,-0.05198300245101192,4.50617197371028,0.7481818713005991,-0.26443051485571206,-0.00527156870103282,0.00527156870103282,0.0032742662739334285,2.0554936670823123e-16,3.6048034907528956,0.675371900755247,-0.8204844977642717,0.005073412647774462,0.001498320386160276,-1.7234396280882017e-10,-0.05198300245101213,0.901368482957384,0.0728099705453521,0.5560539829085596,-0.010344981348807281,0.003773248314872544,0.0032742664462773914
0.5014696319994982,1.1578339724805182,0.6342701034672593,0.8043000791965469,-0.9490925939419964,-1.03419484826924,0.565102705210724,-0.7582233869438966,-0.018902909982186158,4.50617197371028,0.7607916781202722,-0.2980089929326279,0.00175718956701094,0.01054313740206564,-0.06057392606776842,2.0554936670823123e-16,3.6048034907528956,0.675371900755247,-0.8204844977642717,0.005073412647774462,0.001498320386160276,-1.7234396280882017e-10,-0.018902909982186362,0.901368482957384,0.08541977736502515,0.5224755048316438,-0.003316223080763522,0.009044817015905364,-0.06057392589542446
